osmid,safety_tag_value,is_lit,polyline6
1204965561,5,0,i{yzxopIs~qpxaz]}xt_Cb|gbAm`~|Bjkog@||hQnzvbC
1204965567,1,0,{k`qonpI_pf}wbz]iu{Zvocr@occeCnqg|Ao}sqD~siXmg{bEhtg~AucwsCrdps@}oy~Dzo_xBm{ivAd`kyAobfX`wvzCps{Dfsv`B
1204965567,1,0,{k`qonpI_pf}wbz]erpa@cb|zC}`j_AalqlE{q_Iiw`hAxzl@wrvkAhdihAuzaeCbveN}daO
1204965570,6,0,{k`qonpI_pf}wbz]f|u~AceteCjumvAijkdD|dcNijvl@
1134639571,1,0,af|}sopIokwosaz]w|v`B_}qlAovdz@ctfrA
1134639571,1,0,af|}sopIokwosaz]```cAaqaUjiwsFuvmiE
1204965563,5,0,af|}sopIokwosaz]qwirAta`|@yl}{Apk_mBy~|nBxvssA
1204965564,1,0,ibrsanpI_hsvtbz]zvmhCbwxhDjtykCfcpHjqlhBynz}Bzmlb@e}deBg|sL}xs{D
1204965565,6,0,ibrsanpI_hsvtbz]suQadpeBpsliAitznC
"1134639571,1204965566",1,0,ibrsanpI_hsvtbz]s{|~Bz~n_BauztBre~oCu}arBtt`}AeiobMrursFw{bdN|~daG
95100183,1,0,aiuabnpIir_mmcz]gh~xEi_~qE
95100183,1,0,aiuabnpIir_mmcz]`rgzDxxjaGpqsnKbju~EnivhAvyih@xfkBp`dnA
1204965570,6,0,aiuabnpIir_mmcz]wjweA`iuiAszg}Bxkh`D
1204965572,6,0,aiuabnpIir_mmcz]lpjhAdygyDdnbHrxctB_xrHhwrtD
1204965570,1,0,mpvfhnpIm{_afcz]{`_c@tm_iB
1204965570,1,0,mpvfhnpIm{_afcz]rzg}Bykh`DvjweAaiuiA
1204965571,1,0,mpvfhnpIm{_afcz]mbhaAel`yBc~kbBw}u}@sgqvAoe{W
1204965572,1,0,mazx_npIef~g~bz]`|aNxb}y@
1204965572,1,0,mazx_npIef~g~bz]~wrHiwrtDenbHsxctBmpjhAeygyD
1293295109,1,0,mazx_npIef~g~bz]o_chCyg_lAi|cwBizvq@arro@mahN
1134674285,6,1,gd_vmupIeaayrkz]hxgtJvn~~^
"1338280387,1134674284,731208046,857240182,857240183",1,0,gd_vmupIeaayrkz]kqdeBp}{MoustFv`lG}qozBfwqBchqrDxf`Octnh@sniAwwb{GzwzPylrhD`{hF
1134674285,5,0,gd_vmupIeaayrkz]evuV}_}zHq_~`@{d`dC
1338280388,1,0,upzvvtpIeuz_ijz]lrfstAbybeA
1338280388,1,0,upzvvtpIeuz_ijz]gyzhJg{exH
"1344457545,1344457546,1344457547",1,0,upzvvtpIeuz_ijz]aiyY`ba|AgsbA|njeG_gxBx~urLlxqD`{coB
1134674285,1,0,_|tooupI_h`z`lz]p_~`@zd`dCdvuV|_}zH
"1342581904,1134674285,1342581903",4,0,_|tooupI_h`z`lz]an|}AaqigFsnerAw|b{F}b_v@stw}Ca{u}@i}rlC
"1342581905,1344442163,1344442164,1344442165",1,1,_|tooupI_h`z`lz]t_`}C_k~a@jvddDswciAhfbpPyjkyHrzziUinxbOfmhvZ}ygeTzrqqN{fvoJz`irEsybuDn|j`To{mdTfedhE{egcGrzow@_rnhA
1134816390,7,0,ulx~_fwI{m|vxds]tqklBj{l{Ena}_JpcifM
1134816391,7,0,owmpqewI}ldscds]fd`h@xetih@
1356453972,1,0,owmpqewI}ldscds]~tcoKjzzC
1134816390,1,0,owmpqewI}ldscds]oa}_JqcifMuqklBk{l{E
1134816391,1,0,grlgpewIcfohzbs]gd`h@yetih@
1356453977,7,0,grlgpewIcfohzbs]iciwFrx_uN}dcc_@xw|tG
"1356453978,1356453979",1,0,grlgpewIcfohzbs]fkfdA|ycaDrg{nLrqaeC~t_xNcfovHabrd@uklfQ{|`hGs{siJojqwIklolDhqEez|uD
1356453972,7,0,oai`eewIqqhncds]_ucoKkzzC
"1356453972,1356453973,1356453974,1154796775",1,0,oai`eewIqqhncds]jobjPnovuBroi_Kh~xfTgdkkE~irea@mzfnHdvwpg@`lqlFrn_|x@b}nbCxafmWwch_@jvhxHa|fqb@o~iYchtaCogvI
"1356453978,1356453979",7,0,oai`eewIqqhncds]iqEdz|uDnjqwIjlolDz|`hGr{siJ`brd@tklfQ_u_xNbfovHsg{nLsqaeCgkfdA}ycaD
1356453977,1,0,o|zcxfwIusp|abs]|dcc_@yw|tGhciwFsx_uN
1301573264,2,0,kf}~jkrIovmwq|w]u|tqKbxmgC
"1333425384,1335128982,1335134151",1,0,kf}~jkrIovmwq|w]ess`Fg}msVwzfrKalsf[kwuPiedrF
1514029454,5,1,ggkherqIuvvisyx]}hczRzfupO
1338343691,1,0,ggkherqIuvvisyx]t~tvo@ggrye@tph}FwffiElrxyEv{z]drjaBabi^
"1338343690,1338343691",1,0,ggkherqIuvvisyx]`o`s@v`heAjr{|@l|qrAnuyn@bf{_A
1337722880,6,0,eosqtnqIc_f_h|x]xedxAph}kCogakj@dpw`^
"1337722880,1337722881",1,1,eosqtnqIc_f_h|x]afva|@}loh}Ainr~@e}o`B
"1338343696,1338343697,1338343698",6,0,eosqtnqIc_f_h|x]va__BmdteA`jzlC_kkmBpzvjBoirxAxcin@{xob@
1489802049,1,1,kcccv`tIsmryrxz]ll|q`@|wvP
1489802049,1,1,kcccv`tIsmryrxz]ssvik@c{vV
969812577,4,0,_twtcgsIqoa_i~z]a~lkAms}`F
969812577,1,0,_twtcgsIqoa_i~z]dbncC|hngL
1145643043,1,0,_twtcgsIqoa_i~z]l~h|Iuio`Bqhoa@ifxcB
969812577,1,0,aseafgsI_d`ap~z]`~lkAls}`F
"969812577,1517306845",1,1,aseafgsI_d`ap~z]mx~nR}trsx@uvraRynbpz@eukfQmucsy@seuz\mzfyuA
1145643044,1,0,aseafgsI_d`ap~z]zunoDensw@tsxnD{m`x@jh}e@n_jlC
1145643043,4,0,c~}yyfsIqakeo~z]phoa@hfxcBm~h|Itio`B
"1145643041,1145643042,1145643043",1,0,c~}yyfsIqakeo~z]hf}wGsupwA~dsqIsdvsBj{p__@e~`iIjukkDwfkx@
1145643044,4,0,c~}yyfsIqakeo~z]kh}e@o_jlCusxnDzm`x@{unoDdnsw@
1433208881,1,0,_a|v|isIs{cuvf{]`_doCalefFdmllb@we|cR
"1393856096,1433208881",1,0,_a|v|isIs{cuvf{]ipybBpktnAgziaF|q_bB
"969812577,1517306845",1,1,_a|v|isIs{cuvf{]reuz\lzfyuAdukfQlucsy@tvraRxnbpz@lx~nR|trsx@
183366020,1,0,}rqldxpIugl{lcz]~wyhCohapA
95361068,8,0,qnzehxpIgbzq}bz]mrq_Wpmzy^
1338282804,1,1,qnzehxpIgbzq}bz]{ui}l@ijgzvA
1338282804,1,0,qnzehxpIgbzq}bz]`x~gGj~rvO
95361068,1,0,_bmf`ypIus~v}az]lrq_Wqmzy^
1338854642,8,1,_bmf`ypIus~v}az]mzr~{@ls`dT
1338854642,1,1,_bmf`ypIus~v}az]nkqh_@enfbN
1338282804,7,0,meedvypIqmbmuez]i}pzv@anztz@
1338282804,7,0,meedvypIqmbmuez]zui}l@hjgzvA
"1415207585,1415207586,1415207587",6,0,meedvypIqmbmuez]smxie@nf|ve@gsinY|ak~E}x}t@zooM
1415207588,1,0,meedvypIqmbmuez]tf}aDwla{DddqfBejsaA
1338282804,8,0,ouz|_xpI{bfzlbz]ax~gGk~rvO
1338854642,8,1,ouz|_xpI{bfzlbz]okqh_@dnfbN
"1338282805,1338282806,1338282807",1,1,ouz|_xpI{bfzlbz]jqa}Ayugf@vxgbDqh_dA``elF{lccBt~nhBcffk@
"1415381613,1415381614,1415381615",8,0,ouz|_xpI{bfzlbz]bp|{@filvClhmhAb`t|D|qxt@hxmiCxcyd@lpw`B
1148788833,1,1,_m{`~nyIsnvnt~r]e`bmEkfvcXawj|BkxfdM
1150325129,1,0,iksffwuIg{hse}s]~h{jBuwnr^
"1152861064,1152861065,1152861063",1,0,smxycvqIchgsfry]snjiW{zfh`@o{yjQm~jpWi{pc@qnso@
1152861065,4,0,avptowqI_so~aty]_gj`Cs_ujD
1336853973,4,0,avptowqI_so~aty]cdm|e@frth\
"1152861064,1152861065,1152861063",4,0,avptowqI_so~aty]h{pc@pnso@n{yjQl~jpWrnjiWzzfh`@
"1337747859,1513919150",1,1,avptowqI_so~aty]fdejb@osq~Ylfol_@_xh}T
1152861065,1,0,a~{uswqIssejgty]~fj`Cr_ujD
"1153601915,1416375942",1,0,wkb_`cvI{h~r|`y]up{vBunrwB{vckj@_wjynAarkgA_p|sC
1416377794,6,0,wkb_`cvI{h~r|`y]r{k`DddxzBxqhfAunPl{f`@wm}Z
"1417399928,1417399929,1416380277",7,0,wkb_`cvI{h~r|`y]mfg|@tuco@uftnFnc||DazwbD~_p`Col}b@|em[
1368854586,1,0,}zrf|_sIydfrbiz]bgutBpzzeD
1154150719,1,0,k`epmfyIihsgudq]nookWovapFlfhoP_bhiCtv~oUoi_Jfvh}OtbwcAb{ghDdwz|@
"1154150718,1154150719",1,0,k`epmfyIihsgudq]grhjVhzaiGk}ckPldwbEg`ij\|jz~Jq|ra]hithMe_gkYznfuL{x_fj@lkbjYobcvt@~fl|b@yv|hF`hq|B
"1154150720,1154150721,297200107",2,0,k`epmfyIihsgudq]mxr~B_f}}Jw}myA_`n|F{sejMhqtdCq`mpBwsveJwj`cBwkfvH
1154150719,1,0,_xk{|cyIqf_addq]j{bwEche{P
1154150719,1,0,s{gcvcyIuoe}udq]k{bwEbhe{P
1154150725,1,0,s{gcvcyIuoe}udq]zpbqHttoeB
1154150719,1,0,s{gcvcyIuoe}udq]b`zjAwcuhE{akbB_|nc@
"1154150720,1154150721,297200107",1,0,wz}jigyIo_j|yeq]vj`cBvkfvHp`mpBvsveJzsejMiqtdCv}myA~_n|Flxr~B~e}}J
1154256653,1,0,wz}jigyIo_j|yeq]t{umIgpoqB~sw{E}wyfC~_{BcyflD
1154256652,1,0,ahr{wfyIyc}cgfq]zdebPatnuB
1154256653,2,0,ahr{wfyIyc}cgfq]_`{BbyflD_tw{E|wyfCu{umIfpoqB
1154256653,2,1,ahr{wfyIyc}cgfq]ieu}@c{tuB{lwsB}c`kBedgpFke|nC
1154150725,1,0,_gjxbcyIoyusodq]waywHo_~aB
1154150726,1,1,_gjxbcyIoyusodq]shfrDjanqN
1154150726,1,0,_gjxbcyIoyusodq]jfheAcsa{BfshqBaczm@|ifrDvhxW~{ryDtedp@bb`|Btpj]
1154150726,1,1,spqkhcyIcwfa`dq]rhfrDkanqN
1154256651,2,0,e~ywxeyI{~l{mfq]saw`Y}pidN
1154256652,1,0,e~ywxeyI{~l{mfq]_cq_M~d_`B
1154256651,1,0,e~ywxeyI{~l{mfq]rvllG`frRvmskn@gmqoM`~i{cAudfnVd}~pa@epmeMxeozIglbmD
1154256651,1,0,y`ryrfyIypw`}fq]raw`Y|pidN
1154256653,1,1,mai`egyIgkqvrfq]ddgpFje|nCzlwsB|c`kBheu}@b{tuB
1046036906,1,0,gjxgv~uIgvciyxx]tlypAlucqC
"1340308602,1340308603",1,1,qxgqvivIm`~ngqy]_caNwz`y@ocrqHwr}pj@
"1154785328,381278597",1,0,uimzugwI_t}ez|r]`mgfAdfbaDhmzmBrjulOxgz~Bvi~xd@hay`D|sxxj@nm~rOnooroA~|m{H|gvcm@nac^lviuE
381278597,1,0,uimzugwI_t}ez|r]_xd{CeejaJgg`|Aapz`Vgzeg@clxzF
1154796777,1,0,uimzugwI_t}ez|r]fir[wiphHy~gs@yxzca@
"1154785328,1154785329",1,0,ghqhbdwIqhbudlr]omn{Ercfd@{to|EaotCqz_nDwv{m@qh`iD}pi{Amsm_DqousByocdDymtgDcqhyHcrw`a@tqnn@sbsrSgs}Euzt{R_iulDw{orW{m|vE_m}h`@vbvmBk{gyE_lhf@u_bzPcgjt@ygsdGodolByqo`FmfveFcnvxs@i_nbBemmwZyzn{@yfniI
1154796774,1,0,ef{{~gwIkx}ed~r]|ewhGe_lm@
381278597,1,0,ef{{~gwIkx}ed~r]fzeg@blxzFfg`|A`pz`V~wd{CdejaJ
381278597,1,0,ef{{~gwIkx}ed~r]gz~gP}_asnAgpumGuyonh@k~oIqerfLh~dwBqhwyKjoxaGiwc{P
1154796774,1,0,g_crvgwIqxjte~r]}ewhGd_lm@
1154796775,1,0,g_crvgwIqxjte~r]lzagN_ex~@dvctV`|tUtjg_ZvbqdA
1154796777,1,0,g_crvgwIqxjte~r]x~gs@xxzca@gir[viphH
1155095136,1,0,gtg}}jwImc_`gds]dmkkCu}fb@r|ioYgbzuKp}w`Amx{tA
"1155095138,1155095139,1155095140",1,0,gtg}}jwImc_`gds]`vzmBg_ueBxqf_Tqw_lIp{xcFec~nB|bri@r`uR
1155095136,1,0,gtg}}jwImc_`gds]_cnoe@d{``Ru}dhe@jvlkNadx_[lggvI
1155783078,1,0,uvhcz}uIswyhjdt]hdrxDkxujL~qm}@_qahC|~zhEk`mpK
1156247973,1,0,ypclzytI{bxrcsw]uhqiA{_lTcel_Qcnpl@kkbiGb~~dDy`}pIbqxaK
"1430671528,1156247973,1430671527",1,1,ypclzytI{bxrcsw]zrw~E|xiaAzirlq@rml}MremtCbjtu@
"1430664866,1430664867,1430664868",1,0,ypclzytI{bxrcsw]h{c\spnqAnh}gC{cb`KbtrhCggp`Khkxc@exqeB
"1430645377,1156413298,1156413300",1,0,shxwa|tIaptilsw]rwthEivwpAvpovAq`r]fcr~Aq|i`@lbvpEgml_@
1430645377,1,1,shxwa|tIaptilsw]ksumAsjnrEa~rdCaszsDmd|kDypbzB}ts`k@kgmfUgpmiKk~uiAuxt}Ho|{D{kagIlm`nA
1430664878,5,1,shxwa|tIaptilsw]jwwi@hrwoFy|ti@nis_JoctxGhgliNsf~_k@jyg{z@uq~|`@p~jys@
1156247973,1,1,qm`vk`uI}~lopjw]y_zxDpixeJicwoRxkudc@yt{eIngmkUavrbNjwbfg@k_qjEb{lzPiunxFhvivXeavzHr_{}n@g~inCblwmVuiuxB`p~cRmr{mCpewrc@aaizB~xutg@wpgC|fpsD
1156247973,3,1,qm`vk`uI}~lopjw]nmguOe{rd_@hyn{`@eg`uu@jm|bRmdd{^teh|A}nmvC
"1156445130,1430664879",3,1,qm`vk`uI}~lopjw]aqirKum{qEg`qrEeuzwBs~{eAoard@xwptHixmxPrabw^ky`hv@dwzd^_u{rs@
"1156446144,1430664878",1,0,{lipx~tI_pewynw]pqgjAfn|o@|rrgF~_mrCtujyJ`fcsF
1430664878,1,1,{lipx~tI_pewynw]tq~|`@q~jys@rf~_k@kyg{z@nctxGigliNx|ti@ois_Jkwwi@irwoF
"1156445130,1430664879",1,1,{lipx~tI_pewynw]ewzd^~t{rs@sabw^jy`hv@ywptHhxmxPr~{eAnard@f`qrEduzwB`qirKtm{qE
29577914,1,0,ovdjrr{I}hdh~ys]h_}zSohxxHzxesEcmh_BbhtrJtgwhD
29577914,1,0,ovdjrr{I}hdh~ys]uhlsF`pljC}o}mOju`wF__bzHdmerA
29579499,1,0,ovdjrr{I}hdh~ys]`zb~jA|ziggBrllmg@hwxum@
"1156936589,1156929453",1,1,kihtd`|Iodjnf`t]dtzqUv~|dKr}pqZjlnmJthfyPb|tmE`fwg\ni``Fxz|yp@nysbF|}hwW`_eOtah}~@|`oX~~gwCvx|Dp{i`Q{brnAhx{iNsrnDr~{eJxoecLbwftFf`}w@db_}KdfzqDb|gbWbf_pPfsgh\b`{gTdkmqWbztgNtxzuVfz|{Lf|}xI|khhEhrj}`@nvtdRtrjj]zzysM
29577914,1,0,cqshts{Iisnqoys]~~azHemerA|o}mOku`wFthlsFapljC
29577914,1,0,cqshts{Iisnqoys]suykF~me}@awsf{@lfxz|@mr|p~@zajmsAcypdb@reghwAicazRhgcjaAjhadCzxe_a@
1284643602,1,0,cqshts{Iisnqoys]vyhkGja|zg@d}heDziqde@vstkFrabxYxtrfIpb~|Lj{hsK`xwrHzzeg`@xxmlMfvvrWv}npF
29579499,1,0,yms|}n{Iut_igus]vucyIzfknK
1284643603,1,0,yms|}n{Iut_igus]ioyso@leyaN
29579499,1,0,yms|}n{Iut_igus]sllmg@iwxum@azb~jA}ziggB
1157707117,1,0,mvckinyIiwdxmgs]gfeDb}nyG
"1157707115,1157707116,1157707119",1,0,mvckinyIiwdxmgs]deglHgkvJfae~DxxzLbfz^{wy`E~bqKge{fF
1157707118,1,0,mvckinyIiwdxmgs]ul{}I~oqHctuwEkgfA
1157707117,1,0,u}ipinyIeyt}dgs]ffeDc}nyG
1157707118,1,0,gyvb{nyIunypmgs]btuwEjgfAtl{}I_pqH
1157707121,1,1,y{d{coyIivrzshs]{lmgSxj~Dg`q{hAgkaOadkOlmxxP
1157707121,1,0,y{d{coyIivrzshs]d~zwDytckA`ta~Cyq{Spd}nE~na_@f|taGmt`B
"1157707132,1157707133",2,0,y{d{coyIivrzshs]~hgGls~xFyotFh~tv[
1157707121,1,0,_pqpbryIih|jbhs]ufadBvhtu{@
1157707122,1,0,_pqpbryIih|jbhs]xtqlIfg|^
1157707121,1,1,_pqpbryIih|jbhs]`dkOmmxxPf`q{hAfkaOzlmgSyj~D
1157707125,1,0,sbrzcoyIqb}hogs]g~dj~@sdxU
1157707125,1,0,sbrzcoyIqb}hogs]dsakAbuS
"1157707132,1157707133",1,0,sbrzcoyIqb}hogs]xotFi~tv[_igGms~xF
1157707121,1,0,uwsueryIq~ftefs]tfadBwhtu{@
1157707122,1,0,ez~bxqyIa`_kahs]ytqlIgg|^
1157707123,1,0,knhfmqyIo`~ubhs]~dy`IqkeC
1157707123,1,0,khndcqyIamdzbhs]_ey`IpkeC
1157707124,1,0,khndcqyIamdzbhs]loyBskebL
1157707124,1,0,khndcqyIamdzbhs]oxh@zcmyQ
1157707124,1,0,}ws`cqyIuyj}ohs]moyBrkebL
1157707124,1,0,{axecqyIehv_pgs]nxh@{cmyQ
1157707125,1,0,{axecqyIehv_pgs]f~dj~@rdxU
"1157707125,1157707126",1,0,{axecqyIehv_pgs]akqsG_ufEqnq~IhpdH`|PhrsbC
1157707127,1,0,m`kyvqyIqycykgs]`pkiXtoaE
1157707129,1,0,m`kyvqyIqycykgs]gm}[v}y|R
"1157707125,1157707126",1,0,m`kyvqyIqycykgs]a|PirsbCpnq~IipdH`kqsG~tfE
1157707125,1,0,mnonaoyImlhhogs]esakAcuS
1157707127,1,0,ko~n}pyI{haskgs]apkiXuoaE
1157707131,1,0,ko~n}pyI{haskgs]ixcInggsX
"1157707128,1157707127",1,0,ko~n}pyI{haskgs]vfewz@p_fM}ddDpnjaX
1157707129,1,0,univwqyIyzh{wfs]fm}[w}y|R
1157707129,1,0,univwqyIyzh{wfs]yjlBffd}D
1157707135,1,0,univwqyIyzh{wfs]{rvtBuswH
1157707129,1,0,_bpmxqyIsphzafs]nfxR}azaO
1157707129,1,0,_bpmxqyIsphzafs]ha`mYnhdR
1157707134,1,0,_bpmxqyIsphzafs]qkwuFmebH
1157707129,1,0,ozvywqyIqsc}qfs]xjlBgfd}D
1157707129,1,0,ozvywqyIqsc}qfs]ofxR|azaO
1157707130,1,0,ozvywqyIqsc}qfs]xpr_Yykt@
1157707129,1,0,u_o_~pyIcgcgafs]ia`mYohdR
1157707131,1,0,u_o_~pyIcgcgafs]~ujEgxtvO
"1157707128,1157707129",1,0,u_o_~pyIcgcgafs]h|q}k@xqj_@tvm{@~qRd`l`LiekvHd`{VopslAgdxOs~hvD
1157707134,1,0,qnhd`ryIawkcbfs]pkwuFlebH
1157707130,1,0,uhcy}pyIk`y~qfs]bzd|z@kwtB
1157707130,1,0,uhcy}pyIk`y~qfs]ypr_Yxkt@
1157707131,1,0,uhcy}pyIk`y~qfs]hxcIoggsX
1157707131,1,0,uhcy}pyIk`y~qfs]_vjEfxtvO
1157707130,1,0,qm}{aoyIwxnbrfs]czd|z@jwtB
"1157707128,1157707129",1,0,qm}{aoyIwxnbrfs]fdxOr~hvDe`{VnpslAe`l`LhekvHuvm{@_rRi|q}k@yqj_@
"1157707128,1157707127",1,0,qm}{aoyIwxnbrfs]|ddDqnjaXwfewz@q_fM
1157707135,1,0,qbal{qyIooaexfs]zrvtBtswH
"1160216961,1160216964",5,0,w|rzkavIuolctrx]nd{dDjq``@zklcDalvmZ
1160216960,1,0,kjipaavIkjbqnsx]w{dvLu`qeA
"1160216961,1160216964",1,0,kjipaavIkjbqnsx]{klcD`lvmZod{dDkq``@
"1160216965,1384813574",1,0,kjipaavIkjbqnsx]jslwBe_cbVpawzDoo~}AhswgIil_hG
1160216960,5,0,cgogoavIaltwpsx]v{dvLt`qeA
1160216960,1,0,cgogoavIaltwpsx]klbxWu}w}B
1356694058,5,0,cgogoavIaltwpsx]e{eTfld~B
1356694057,1,0,suxxfbvI}gfv{sx]{}xf@d|w~E
"1160216965,1384813574",5,0,c_ksm`vIkhf|ptx]iswgIhl_hGqawzDno~}AkslwBd_cbV
1384813575,5,0,c_ksm`vIkhf|ptx]qlolFskt|Bo}}tCslsdB
"1460607076,1384813575",1,0,c_ksm`vIkhf|ptx]~q~wJ`qr{DttgzbBbtvat@
"1160216968,1160216970,1160216967",1,0,e`dzlawI}rnr}qw]lynPpmwcBkkb`X`{xvBw{{^aaqoFzzfyf@_c`vDck~v@iwugO
"1160216969,1160216966",3,0,c_lg`awIuffftrw]m|dgg@tw~gDs~uT}j`zDx_zrVyfemBha{Or}~`C
"1160216968,1160216970,1160216967",3,0,c_lg`awIuffftrw]bk~v@hwugO{zfyf@~b`vDv{{^`aqoFjkb`Xa{xvBmynPqmwcB
"1160216970,1267023363",1,0,c_lg`awIuffftrw]hgtra@quumGjolwIme_gB
"1160216969,1160216966",1,0,ayq`qawIccndtrw]ia{Os}~`Cy_zrVxfemBr~uT|j`zDl|dgg@uw~gD
157547566,1,0,ehpavpqIo~e|vl|]uxyx@beadB
1169750380,1,0,}q|~{~zI}|~fs|s]crf{Ckvd@
30076700,1,0,}q|~{~zI}|~fs|s]itdlAnp}}WpzvN|ovgf@
30076700,1,0,}q|~{~zI}|~fs|s]jsqnAumwh^w`{Gyaw}[dt}qAarq|I
1164025639,3,0,ovlznhsI_dkzacx]emg`Ktd}R
1517211791,4,1,ovlznhsI_dkzacx]deiwA`g_lu@
1517211791,3,0,ovlznhsI_dkzacx]iupRst}`R
"1164025640,1164025644,1164025639",1,0,ovlznhsI_dkzacx]puctgAwslwBtbftDycrCbx||PunqX
1164025639,1,0,udu{zhsIi~lfacx]dmg`Kud}R
1164213466,1,0,evgou_zIs~dmkns]|elqWm~yw@
1165750099,1,0,sivyto{Iodadlgt]xxm|Nrpalj@
1165750102,1,0,sivyto{Iodadlgt]urkkaApzihC
1165750099,1,0,sivyto{Iodadlgt]{vvqYs}rvaAkl{vJkkxcs@wwtaHiqq}gAs}eeCy{fjx@{wqoDuzgf_@ob|zFg}|dN
1165750102,1,0,sivyto{Iodadlgt]jrza^n_pUnozeaAnvblL
1165750100,1,0,i}bfwq{I}hvzggt]hmevAtqlha@
1165750102,1,0,i}bfwq{I}hvzggt]trkkaAqzihC
1165750100,1,0,i}bfwq{I}hvzggt]}axxFykgptAgwaiAwppz}@vuiqEool}\hlwNedayZ}y{wBy}~|`@rndoFkfeu^b|zUethb\
1165750102,1,0,i}bfwq{I}hvzggt]kxtef@pw`lKguale@|lbrHeafo^x`yjE
29092512,1,0,uohe}azIsl|{vwt]highKkzmkXsn{pBq`nwTdrjaHkiugVhaf|Nogj~Ppb~wAm~qpL
1164476394,1,0,uohe}azIsl|{vwt]{zuhm@}qgw_@q|kxb@qswe\
"1164476394,1164476397",1,0,uohe}azIsl|{vwt]jfkaPlu`jEhvdbV```_Azhqto@{qlP
1165127849,1,0,canvcw{Icigaxnu]n|{~@rold_@`ikuInckj^
702160266,1,0,u|q`b{{Iomhbqkt]{||~Aqk_`Q
702160266,1,0,u|q`b{{Iomhbqkt]zfhmBbvcuSxqkwI`eoza@poa}HzgsrqA
1165750096,1,0,u|q`b{{Iomhbqkt]}uk~F~ox{`@wrezHhwooWulqfNfw}|[kbhuEvsgsT
1165750097,1,0,edsecl{Icfbg|mt]sgh{IgffsE
1165750097,1,0,edsecl{Icfbg|mt]tbo_m@n}pa[roefgAzyy~v@|maa~Afz{lqAll~_p@dhvlj@
1165750101,1,0,edsecl{Icfbg|mt]fdboYd~kwv@jzveIxgfn^nibYbzh_c@uamaVntfsw@_i{w]~_oii@
1165750098,1,0,_o|ntq{Igvhqeft]d~sqnAjbiyC
1165750100,1,0,_o|ntq{Igvhqeft]imevAuqlha@
1165750098,1,0,_o|ntq{Igvhqeft]wtoen@mlqzEkits_A`bc]
1165750098,1,0,yog|do{I{r~v`ft]e~sqnAkbiyC
1165750099,1,0,yog|do{I{r~v`ft]yxm|Nspalj@
1169750375,1,0,yog|do{I{r~v`ft]v`haJ|o{lK
1165750098,1,0,yog|do{I{r~v`ft]|nbxoAvlvaQzdruz@vsk^
1165750101,1,0,we_psl{Ioll`~ft]~h{w]_`oii@tamaVotfsw@oibYczh_c@kzveIygfn^gdboYe~kwv@
1165750102,1,0,we_psl{Ioll`~ft]oozeaAovblLkrza^o_pU
1165750102,1,0,we_psl{Ioll`~ft]pw`{\xfwwI|dqhR`eyaQfly|Hfm~nR
1196128823,1,0,gezfyb|Iygqyg|t]zj_tMthooaAbnof@jfeuA
1196128823,1,0,gezfyb|Iygqyg|t]mqfxCcofkVunc|@qcpiH
"1125385696,1248820171,1248820174",1,0,gezfyb|Iygqyg|t]m}kgLxqmiC}ezpMrl{cDkmb}EjjnoA
548595353,2,0,}{_kcczIwd_vths]|qxnAjm~tC
548595353,1,0,}{_kcczIwd_vths]oo~w@yyoiBhnyKmt{rGyvoyBw}slJix_{C_oakR{~rJ}efnHxzjgBatanO
1167997580,2,0,}{_kcczIwd_vths]m~bmDzmvaBwkvsIffxoC
1167997580,1,0,ch{msczIsnnbmhs]vkvsIgfxoCl~bmD{mvaB
29127848,1,0,c}~imbzIwtew__t]awnkBupsqEmmx`A_rmhBqygp@oymdA
29127848,1,0,c}~imbzIwtew__t]f}iUda_qF_npXxmjfKenhH~idiJhuyl@rkidLlv|kAf_n~KgdzEzlbxP}|wFxjktI
1168980150,1,0,c}~imbzIwtew__t]lo_tExsi}Bb{`dGbsevBvi{vBzzipDfwbi@zcloGhp{wAx}hbI|yhsDd~srIdugfA~~{kMff|kA`amgJ
1168980150,1,0,{cpllazI_krs{|s]gf|kAaamgJeugfA__|kM}yhsDe~srIip{wAy}hbIgwbi@{cloGwi{vB{zipDc{`dGcsevBmo_tEysi}B
1168980150,1,0,{cpllazI_krs{|s]fdmqP|_f~Pdas|PzmzwTbdrhTlgxxNj}b`KloxcDdvnaKl~ddDh`wkTdbucEjxs{NvmbjBx}seG`oulFhuyeKf`kzMp}pmKf~pqQ`~gbFvxedM
1168980151,1,0,{cpllazI_krs{|s]{vr|GfposCkv|nGvp|rDk~goKxtwiF
1168980150,1,0,itofn|yIsfbgyxs]a~gbFwxedMq}pmKg~pqQiuyeKg`kzMy}seGaoulFkxs{NwmbjBi`wkTebucEevnaKm~ddDk}b`KmoxcDcdrhTmgxxNeas|P{mzwTgdmqP}_f~P
1060167197,1,0,}eqlwxzIqybe|as]qektCtjhrA
29242222,1,1,mkyv`yzIg}zh_as]hiu`AisgiJrsdrAi{t}M
1169703972,1,0,coczngzI_xeixhv]tnhwO__clI
1169703971,1,0,coczngzI_xeixhv]r|ckCtwc{F~uohDl~hcLl|cqBzu~`OzkauAtp_lKh~}}Bjke_D~xffCb|hnBpdmwCjxfKhvykKeo~l@fhiiGw_llAxhsnHigbs@j{`tLbu}LhargHd|u}B
